Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),ZONE ONE PEOPLE:People Total Heating Rate [W](Hourly),SPACE1-1 LIGHTS 1:Lights Total Heating Rate [W](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),ZONE ONE:Zone Air Relative Humidity [%](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect [C](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PMV [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PPD [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Ankle Draft PPD [](Hourly),ZONE ONE:Zone Heat Index [C](Hourly),ZONE ONE:Zone Humidity Index [](Hourly) 
 07/22  08:00:00,12.3625,0.00803210276425003,81.875,92148.0,300.009817007535,79.2,23.407178326899125,0.019391658453089725,96.73167966154769,-0.3245868351141927,7.306531130651205,24.449092442166265,0.58441162109375,-0.37775764488728897,8.072847169248096,23.95728395230922,24.32922335075167,33.54009405997806 
 07/22  09:00:00,14.7375,0.008549218363756286,74.5,92148.0,1425.0466307857912,1425.6000000000001,24.87271158373166,0.019827604584613405,90.53750213360108,0.12171428190895703,5.767150001198544,26.33476234406607,0.60272216796875,0.039560117895294594,5.432215586578682,16.182746042927008,25.77953642278182,35.35449560733795 
 07/22  10:00:00,17.849999999999998,0.009434930734917295,67.375,92148.0,1425.0466307857912,1504.8,26.30243184912203,0.020696240373432803,86.66864689586214,0.5480457858044634,11.499647793555756,28.092831540477782,0.60882568359375,0.4421422645795403,9.272813930659922,10.651636419226614,27.744700335909435,37.47876317906278 
 07/22  11:00:00,20.1375,0.009634829547414292,59.625,92148.0,1425.0466307857912,1584.0,27.161283492007655,0.021659068436367813,86.09941371813808,0.8286566808622537,19.555791673237998,29.328607350912392,0.60577392578125,0.7112762291221136,15.71111254562302,7.993855091838189,30.836806747595876,39.106484651257865 
 07/22  12:00:00,22.45,0.0089544658194678,48.25,92148.0,1425.0466307857912,1504.8,27.62724863813357,0.022684557882307575,87.61072309081088,1.0023443208687133,26.254132511642936,30.22835206781807,0.59814453125,0.8806798924087814,21.411365754895357,6.681689198830769,32.394790065184516,40.390178045804625 
 07/22  13:00:00,24.1875,0.008360631569397644,40.5,92148.0,750.0245425188375,1267.2,27.8268539785011,0.023495082451394977,89.58122601572268,1.1170105639637178,31.316483611755878,30.911796465123757,0.59356689453125,0.9951133698171141,25.936548371911318,5.940622569602596,33.38650439938611,41.23525535698492 
 07/22  14:00:00,24.85,0.00824347884573478,38.375,92148.0,1425.0466307857912,1425.6000000000001,28.41281524863436,0.024321102239609052,89.50103231947094,1.3280837810106856,41.77044868650941,31.920123785030555,0.58441162109375,1.2008168577986345,35.351539705857306,4.76857633843682,35.18075675878754,42.47813139167927 
 07/22  15:00:00,25.5625,0.008092610516596637,36.125,92148.0,1425.0466307857912,1584.0,29.011434734954975,0.025467192783187702,90.36251853252467,1.5342459909192794,52.7657976243178,33.033182866455505,0.5615234375,1.4049111366500415,45.78749707255127,3.8217512508143257,37.378086588860114,43.9868652810998 
 07/22  16:00:00,25.8375,0.007969934606885214,35.0,92148.0,1425.0466307857912,1584.0,29.26535326826844,0.026659894292851226,93.05049504514228,1.6292963413029535,57.937321892470365,33.86131481267927,0.5340576171875,1.5043408812640273,51.13633631072476,3.449599259289095,39.060361548087556,45.186160150353274 
 07/22  17:00:00,25.675000000000004,0.007892598457771042,35.0,92148.0,1425.0466307857912,1584.0,29.055644009121146,0.027824159443106462,98.12972805431141,1.5854322311768956,55.551463713867584,34.32425530551686,0.49896240234375,1.4741533470010895,49.50001942918739,3.62027399447475,39.82936158701568,45.8975513582445 
 07/22  18:00:00,24.6625,0.008357804648749925,39.375,92148.0,1050.0343595263726,1584.0,28.54541041523981,0.027519105124106956,100.0,1.4211545225767068,46.66213304635316,33.6418059587508,0.50506591796875,1.3148194646434055,41.06626521477408,4.3186679529338665,38.423525427131224,45.14614888183307 
 07/22  19:00:00,22.1,0.009336411026366476,51.375,92148.0,600.01963401507,950.4,27.86826396789658,0.026411094415853077,100.0,1.2004274145484848,35.31464003838809,32.35970123289472,0.52947998046875,1.0971154777005654,30.43621236336323,5.45987852045975,35.90796175743536,43.59202525445406 
 07/22  20:00:00,19.3375,0.009721571488880903,63.25,92148.0,600.01963401507,316.8,27.256964184391446,0.02544539581842755,100.0,0.9877006998794123,25.65845915156101,31.17215291354702,0.5462646484375,0.8875627510928178,21.687484507379207,6.816152790886619,33.770459842581886,42.21512991362894 
 07/22  21:00:00,18.275,0.009645564280716862,67.0,92148.0,150.0049085037675,316.8,26.718883591229275,0.024622234747515473,100.0,0.8151975220205708,19.049438929165724,30.221875705913334,0.5615234375,0.7191331991433035,15.915307348412462,8.142527738398083,30.14409990951393,41.02352680234665 
 07/22  22:00:00,17.95,0.00962613955261292,68.25,92148.0,150.0049085037675,79.2,26.34569008416611,0.02406569410721215,100.0,0.6836380537496569,14.846791695659434,29.516324647271055,0.56610107421875,0.589552097606864,12.308352251337496,9.305006991384477,27.646925759249392,40.20800785432837 
 07/22  23:00:00,17.6125,0.009613483389145378,69.625,92148.0,75.00245425188375,79.2,26.014048974702263,0.023580996853318558,100.0,0.5690130793372542,11.803866674991148,28.906629712685195,0.5706787109375,0.4771460696911468,9.775011895703624,10.44538205126688,27.28212053883916,39.49082427033751 
 07/22  24:00:00,16.625,0.009724935872735353,75.0,92148.0,75.00245425188375,79.2,25.696284449404136,0.023124994347646106,100.0,0.4548821685416379,9.34139473296121,28.311379517602873,0.5706787109375,0.367631209598576,7.833859354572418,11.68999290964379,26.932579561011217,38.810080926018635 
 07/23  01:00:00,14.912499999999998,0.009644158720991183,83.0,92148.0,0.0,79.2,25.334064080590604,0.02261515388770394,100.0,0.3262778151688758,7.244735443739202,27.64878720461539,0.5767822265625,0.2425943615670507,6.249737627583837,13.247219233604037,26.534137155316337,38.04172688566931 
 07/23  02:00:00,13.8875,0.009557458562106005,87.875,92148.0,0.0,79.2,24.972500772520817,0.02211622305748813,100.0,0.19965198923280975,5.848894482063351,27.005275096435245,0.5767822265625,0.12123286809669515,5.3248347574340045,14.937583443641344,26.136417516439572,37.28242900471268 
 07/23  03:00:00,12.8875,0.009192088863047254,90.25,92148.0,0.0,79.2,24.622790496851056,0.02164343166613644,100.0,0.07389069754209195,5.142993353348736,26.370006887485385,0.5767822265625,-0.00014383647639694928,5.028225439537266,16.799626069150968,25.751736213202832,36.555546570735245 
 07/23  04:00:00,12.525,0.008984633122837062,90.375,92148.0,0.0,79.2,24.255586665007815,0.02115669786009127,100.0,-0.053858557202034044,5.082035586146976,25.737732506818965,0.57220458984375,-0.12021214979918565,5.3180205729343335,18.87820054151573,25.347811998175263,35.799782868218905 
 07/23  05:00:00,12.725000000000001,0.009066833629500403,90.0,92148.0,0.0,79.2,23.9348804961769,0.020739822794663854,100.0,-0.1658733788890525,5.590494902300154,25.188668529756924,0.5706787109375,-0.22699452125833222,6.087391656049203,20.864292854696696,24.99503521246126,35.14606821110622 
 07/23  06:00:00,12.675,0.008973169638730091,89.375,92148.0,0.0,79.2,23.61245785484198,0.020328323406539894,100.0,-0.2815379685676424,6.669367181302167,24.638330059380667,0.56915283203125,-0.335533733948799,7.361555215249506,23.02881351530821,24.640370306992853,34.49473689274562 
 07/23  07:00:00,12.662499999999998,0.00892740121816119,89.0,92148.0,150.0049085037675,79.2,23.38088139174667,0.01999250853323178,99.78486115940414,-0.34978241261259385,7.579830104267181,24.322205165166466,0.5706787109375,-0.40054657677826677,8.373533026413277,24.42606464293969,24.38001868341689,33.99461131095091 
 07/23  08:00:00,13.95,0.008812660742767448,80.875,92148.0,300.009817007535,79.2,23.974615981547412,0.019967804122596727,96.17359512738841,-0.09700591943156828,5.315662823976037,25.520150428814233,0.604248046875,-0.1628159642540813,5.65687595551131,19.687938338111266,24.938812237349307,34.56858679237635 
 07/23  09:00:00,15.0125,0.00917878017457558,78.5,92148.0,1425.0466307857912,1425.6000000000001,25.39279608400558,0.020276906789271302,89.69591750548352,0.3400433270967156,7.675590735915208,27.313060986172484,0.62255859375,0.24571743344002556,6.482773467522932,13.14155897515045,26.329609545105043,36.23396144557635 
 07/23  10:00:00,16.825,0.009851596435372183,75.0,92148.0,1425.0466307857912,1504.8,26.978448123791715,0.021094701471803923,84.83811337337455,0.7811276001605855,18.086158173443824,29.043139080011464,0.6195068359375,0.6633016747248444,14.453482836242141,8.430357793568474,29.752267160128216,38.47309866329342 
 07/23  11:00:00,19.4875,0.009906545058502286,63.875,92148.0,1425.0466307857912,1584.0,27.934117821508767,0.022117383047115864,83.97619623019034,1.1015688035829132,30.688194065134113,30.416560280342356,0.616455078125,0.9711615060658496,25.031992157472008,6.040494381447767,32.55524072094963,40.244928488479374 
 07/23  12:00:00,22.625,0.008940554137165171,47.75,92148.0,1425.0466307857912,1504.8,28.596699146528092,0.023215429252711493,84.6690021064628,1.3400265055289924,42.37716269484393,31.547601152643775,0.6072998046875,1.2021216110712543,35.39804000692236,4.6950382665229515,34.574879323905954,41.782451920572484 
 07/23  13:00:00,24.525,0.0081068079318632,38.5,92148.0,750.0245425188375,1267.2,28.92224331881214,0.024093847255900157,86.11843036035157,1.4910574794955025,50.420317847056126,32.360173527773306,0.59661865234375,1.3531142727871739,43.04637939291419,4.002590633674194,35.92184839325705,42.80693957322538 
 07/23  14:00:00,25.2125,0.007841765062370585,35.75,92148.0,1425.0466307857912,1425.6000000000001,29.564280533787777,0.024997629447028644,85.97235062583617,1.721517440123542,62.85880698014098,33.41786094750181,0.5859375,1.5783017327595237,55.15982687016131,3.1339793463751553,37.9724937092689,44.167020258853 
 07/23  15:00:00,25.8375,0.007536016020196714,33.125,92148.0,1425.0466307857912,1584.0,30.188708502676572,0.026252587952272963,86.93826177650804,1.940488109430291,73.96686741679156,34.58630812283578,0.5584716796875,1.797049193968287,66.84275340506997,2.470887253143166,40.43893677887299,45.786862894609015 
 07/23  16:00:00,26.1,0.007394100180142831,32.0,92148.0,1425.0466307857912,1584.0,30.43111943927658,0.027558564061345103,89.83037053770363,2.0288898346974378,78.04858204364439,35.46081676475596,0.5218505859375,1.894159743938888,71.76634282300284,2.2393620812167474,42.340885117931315,47.06302569869132 
 07/23  17:00:00,26.1,0.007394100180142831,32.0,92148.0,1425.0466307857912,1584.0,30.068656708329787,0.028875817736250954,95.92018699802901,1.9364327266703467,73.78160982716787,35.94304121348228,0.4791259765625,1.8195167354859203,68.00910215805614,2.480508143828622,43.11816454910407,47.740996071371484 
 07/23  18:00:00,24.5375,0.008437479108821215,40.125,92148.0,1050.0343595263726,1584.0,29.38383117523138,0.028951027375685126,100.0,1.7343311101680068,63.54304361003551,35.433324718295516,0.4730224609375,1.6280728403137241,57.85565999259751,3.0963235473225965,41.76135366325832,47.11550913878392 
 07/23  19:00:00,22.6625,0.00883432064501751,46.875,92148.0,600.01963401507,950.4,28.727338439562093,0.027823720468461422,100.0,1.5265795874299346,52.34847597895022,34.17833379110759,0.5035400390625,1.4204314560987858,46.615275704350125,3.866420339003537,39.12546883571426,45.568907781381995 
 07/23  20:00:00,20.1625,0.009863335509632384,61.125,92148.0,600.01963401507,316.8,28.243285238384995,0.027018974071885225,100.0,1.3514345786326225,42.963270230195185,33.18623579230295,0.5218505859375,1.2461802759663698,37.56230469415787,4.658347108319312,37.27926516092205,44.448394934249436 
 07/23  21:00:00,18.3125,0.010509376024444817,72.75,92148.0,150.0049085037675,316.8,27.728851759349975,0.026187199998054703,100.0,1.181397755740383,34.371469402354904,32.21782582115881,0.5401611328125,1.0781055984213122,29.553342514631197,5.575908097617534,35.40618478244848,43.27524489640673 
 07/23  22:00:00,17.525000000000002,0.010571467269899899,76.875,92148.0,150.0049085037675,79.2,27.328859004613708,0.025556557293990242,100.0,1.0383718113765203,27.785452457947354,31.42953951760894,0.54931640625,0.9374073942063718,23.58347583376437,6.47144136836958,34.01231101496716,42.37523829730403 
 07/23  23:00:00,16.7375,0.010282627618256018,78.625,92148.0,75.00245425188375,79.2,26.97203070989512,0.02500597783742846,100.0,0.9117705336663184,22.58157650644348,30.7393823562782,0.55694580078125,0.8139533147826837,18.99807512405678,7.376817764209826,32.81656610751054,41.58145498406781 
 07/23  24:00:00,15.962499999999999,0.010062507391943578,80.875,92148.0,75.00245425188375,79.2,26.62865503190743,0.024486375732627453,100.0,0.7884993459341088,18.128506696870083,30.075730755661805,0.56304931640625,0.6935322984457442,15.13665795414801,8.36751660670887,29.91859664726307,40.82536377507556 
 07/24  01:00:00,14.8875,0.009808524978330511,84.5,92148.0,0.0,79.2,26.26400938155174,0.023945607464457196,100.0,0.6582260622452605,14.132901528766649,29.37945624672466,0.567626953125,0.5644884540886793,11.705971048073955,9.55222082619692,27.557076986373588,40.03082931186813 
 07/24  02:00:00,14.4,0.009529073540567897,84.75,92148.0,0.0,79.2,25.90293994006035,0.02342062953088843,100.0,0.5315836006376147,10.934338758525783,28.710802499217287,0.5706787109375,0.4412223747927866,9.081888555855912,10.841383860236165,27.159900600733053,39.25209122433292 
 07/24  03:00:00,13.5875,0.009020470244120768,84.625,92148.0,0.0,79.2,25.565133000777,0.02293923503492893,100.0,0.40894391703082317,8.514777416828295,28.073872546864838,0.57373046875,0.3227629665860325,7.193761485385135,12.228320918905702,26.78831296752137,38.53098981678572 
 07/24  04:00:00,13.1,0.008641015642648662,83.75,92148.0,0.0,79.2,25.208819517718705,0.022441094252520173,100.0,0.28338259457543175,6.690461757807512,27.430123862585752,0.5767822265625,0.2015786607557027,5.863036292499366,13.802498419398525,26.396368136157243,37.777762105076505 
 07/24  05:00:00,12.975,0.008491944349482645,83.0,92148.0,0.0,79.2,24.884215203103807,0.02199594633798369,100.0,0.16817524073253493,5.607949327699121,26.846366136089948,0.5767822265625,0.09100798903250085,5.191444162482714,15.382823510924393,26.03930339008086,37.09821757631725 
 07/24  06:00:00,12.7125,0.008345295495977671,83.0,92148.0,0.0,79.2,24.55583254667415,0.02155383576333519,100.0,0.05268519685796275,5.079846986241179,26.263249425849565,0.5767822265625,-0.020752409455267646,5.029369876761862,17.138284745036437,25.678082468008235,36.41708698134399 
 07/24  07:00:00,12.475,0.008277022872869574,83.625,92148.0,150.0049085037675,79.2,24.313529430577866,0.021197655974696555,99.84112478868002,-0.02418148466864626,5.030731280379065,25.8885024925666,0.57525634765625,-0.0914404138906324,5.19077143036203,18.38177471682419,25.40740063200675,35.890438508319804 
 07/24  08:00:00,13.212499999999999,0.008334865094106459,80.25,92148.0,300.009817007535,79.2,24.877489626452693,0.02119897779427128,96.54501473195786,0.19261659622966132,5.8890501064781695,26.865726477311163,0.59814453125,0.11200160270896575,5.361572140310567,15.089113437643865,25.94169175154353,36.4554560709321 
 07/24  09:00:00,14.8875,0.00882449038445045,76.125,92148.0,1425.0466307857912,1425.6000000000001,26.2547706782585,0.02169859335513407,91.00173698961947,0.6118286889665665,13.237210428759756,28.60233404434654,0.6072998046875,0.5086384531656305,10.756065356061768,10.071599179206352,27.97532809746651,38.23151921860573 
 07/24  10:00:00,17.224999999999998,0.009336310371601124,69.375,92148.0,1425.0466307857912,1504.8,27.511703450162905,0.022675517606240238,88.17095115963951,0.992376957164846,25.952069744661298,30.21450114040254,0.6011962890625,0.8724327326086564,21.217938982249354,6.783056743293827,32.18274151049384,40.267431494903875 
 07/24  11:00:00,19.7625,0.009526204293858954,60.375,92148.0,1425.0466307857912,1584.0,28.328383875743132,0.023741416753728248,87.87570776342477,1.2754665688415807,39.0688623224833,31.5251040248076,0.592041015625,1.1466614455756838,32.751724603645826,5.035406811546084,34.52241252810545,41.93274646802395 
 07/24  12:00:00,22.387499999999996,0.009040671874721903,48.875,92148.0,1425.0466307857912,1504.8,28.916250964031267,0.024875245208939675,88.83016180888745,1.4955224622691434,50.66711524326904,32.66914155374402,0.5767822265625,1.3630252941988683,43.57988664951433,3.986118879013645,36.63452384421999,43.42181499098698 
 07/24  13:00:00,24.4,0.008412511050727474,40.25,92148.0,750.0245425188375,1267.2,29.260343348234898,0.02577837093256179,90.12139361769603,1.654797399915371,59.30878328451169,33.56391407137748,0.5645751953125,1.5227525975519118,52.141100118135576,3.365799890261433,38.16108901069726,44.48264765948548 
 07/24  14:00:00,25.3125,0.008112735825583578,36.75,92148.0,1425.0466307857912,1425.6000000000001,29.923265016203786,0.02670918509647536,89.74476873332826,1.8926669759373185,71.60834946217753,34.68901349825439,0.54779052734375,1.757357953428042,64.74530558271645,2.611043665350227,40.414105260205964,45.88309821646589 
 07/24  15:00:00,25.937500000000004,0.007667505752826887,33.5,92148.0,1425.0466307857912,1584.0,30.550144184236856,0.02800203476523048,90.58860500569378,2.1136048804988747,81.56973743806995,35.84178507774041,0.5157470703125,1.980194224203606,75.81495372410988,2.051432492801053,43.09099007424119,47.532579473207704 
 07/24  16:00:00,26.2,0.0074384499428066355,32.0,92148.0,1425.0466307857912,1584.0,30.811240956642358,0.029347344394601054,93.34814412468289,2.2106662872592557,85.2932408331965,36.32982252968984,0.60272216796875,2.041456060759839,78.56142553225052,1.8409511295071121,45.24758691460072,48.85544901838711 
 07/24  17:00:00,26.075,0.007528818236353863,32.625,92148.0,1425.0466307857912,1584.0,30.467508963880917,0.030495032600430974,98.75745798874865,2.115814253455278,81.64429866436616,36.558034582825776,0.6500244140625,1.9321161372328999,73.55259634584101,2.045281755782183,45.919889091884755,49.41568211036429 
 07/24  18:00:00,24.937499999999996,0.009141876536277741,42.375,92148.0,1050.0343595263726,1584.0,29.743658547118013,0.029586201204343892,100.0,1.8710262682057188,70.5586814166288,35.9475286753803,0.46539306640625,1.7630773962845958,65.05716780973854,2.672553777003081,43.26802879162939,47.97613464621499 
 07/24  19:00:00,23.175,0.009954182859963238,51.125,92148.0,600.01963401507,950.4,29.100478120332163,0.028458847565064647,100.0,1.6669212622668035,59.963762223316216,34.97003103180154,0.48980712890625,1.5606670587457951,54.20246251940305,3.32819621701789,40.603326006457685,46.443766706655765 
 07/24  20:00:00,19.9375,0.010432549981026207,65.5,92148.0,600.01963401507,316.8,28.60967078464821,0.02762611488766923,100.0,1.4854017922129608,50.11741999956366,33.94123951021284,0.506591796875,1.3799172212815354,44.46661412793622,4.042004363548644,38.66928679132758,45.29503497032077 
 07/24  21:00:00,17.8375,0.010943084169841676,78.0,92148.0,150.0049085037675,316.8,28.071853342167785,0.026739060426946168,100.0,1.3065175737691344,40.62501254423628,32.91151839835543,0.52947998046875,1.2023557903086552,35.389792760911334,4.888710261796618,36.64460283216734,44.055389960436784 
 07/24  22:00:00,17.25,0.011555165591022435,85.375,92148.0,150.0049085037675,79.2,27.68628721821054,0.026119071526350655,100.0,1.1697255225883176,33.79637261779973,32.149037024127516,0.5401611328125,1.067197630580273,29.050390743911198,5.643051849563865,35.253866938672886,43.17870085076908 
 07/24  23:00:00,17.225,0.012158717753883913,89.875,92148.0,75.00245425188375,79.2,27.425342764949402,0.025706988556593757,100.0,1.0837436798265376,29.78031800909985,31.66842229953108,0.54931640625,0.981981203427848,25.372817976158696,6.173989786113693,34.341873767663365,42.5910531712876 
 07/24  24:00:00,16.8,0.012147573823572686,92.25,92148.0,75.00245425188375,79.2,27.187738262786166,0.025337467030434657,100.0,0.9903470040962595,25.741317432706573,31.16509946167859,0.5523681640625,0.89063131261018,21.7736537459419,6.803221191530168,33.53401992040805,42.06028791144986 
 07/25  01:00:00,15.937500000000002,0.011739929402920079,94.25,92148.0,0.0,79.2,26.797553359414216,0.024740807280513415,100.0,0.8507249719300461,20.3029662356706,30.409126344340205,0.55999755859375,0.7542509447570648,17.01126992602436,7.854845064585637,31.297267828908772,41.19639373266915 
 07/25  02:00:00,15.225,0.011448099139292582,96.25,92148.0,0.0,79.2,26.43210511130018,0.024193506582580453,100.0,0.719374423757411,15.917423539897907,29.706354611264246,0.56610107421875,0.62498777735638,13.2248793046395,8.97651059220472,27.741982289096867,40.39603992118979 
 07/25  03:00:00,14.5,0.011003884753773948,97.0,92148.0,0.0,79.2,26.06980892817816,0.023661950360754677,100.0,0.5897976907739927,12.320932358747946,29.015702218796157,0.5706787109375,0.49701704105801847,10.189313292468523,10.233715520335487,27.34345648766264,39.61099385234007 
 07/25  04:00:00,14.0125,0.010585415137813942,96.375,92148.0,0.0,79.2,25.716466762587054,0.023153733666227787,100.0,0.4644550106820746,9.526986204806374,28.361390174134566,0.57373046875,0.37600217594638286,7.965857740510465,11.582253827144292,26.95478010551243,38.85314633058712 
 07/25  05:00:00,13.7125,0.010336425491757928,96.0,92148.0,0.0,79.2,25.38164791432908,0.022681460483336434,100.0,0.3443274010782111,7.491732639385091,27.74154002884552,0.5767822265625,0.2600274758360693,6.426816636161565,13.018069832955065,26.58647937242866,38.142149274973406 
 07/25  06:00:00,13.349999999999998,0.010091364280772706,96.0,92148.0,0.0,79.2,25.034995593808322,0.02220174507522279,100.0,0.22090929860956138,6.037060564829304,27.112396116058598,0.5767822265625,0.1415462321910659,5.437713966144155,14.644109715008842,26.205161819855828,37.41312049230608 
 07/25  07:00:00,12.825,0.009745834376641936,96.0,92148.0,150.0049085037675,79.2,24.77108387604799,0.02180889712795769,99.85145393599623,0.1362822403803616,5.403026252259316,26.683461939045337,0.579833984375,0.06021312153622821,5.0923272541550055,15.85554375484472,25.910980227537138,36.83587715103343 
 07/25  08:00:00,13.599999999999998,0.009438924944545738,88.5,92148.0,300.009817007535,79.2,25.30681342192726,0.02179979451370646,96.68345687875329,0.3449765730818003,7.592390074398889,27.606522907681953,0.59814453125,0.257855273547245,6.481907010966289,13.046671318651665,26.417562804842987,37.36434713201102 
 07/25  09:00:00,15.5125,0.009538481828077438,79.0,92148.0,1425.0466307857912,1425.6000000000001,26.679673422563358,0.022319136815116124,91.20102479836507,0.7694831160565327,17.875494727711995,29.35391087302517,0.60577392578125,0.6605662980136773,14.536860062948914,8.604093884403941,29.372872784477924,39.15136391542846 
 07/25  10:00:00,17.9875,0.009580605785253264,67.875,92148.0,1425.0466307857912,1504.8,27.95488463750914,0.023333479974645716,88.32107711294897,1.1539485843439952,33.14788783288398,30.983934994175822,0.59814453125,1.029059971662661,27.49084817497327,5.73334357291523,33.49845752124922,41.23462414555787 
 07/25  11:00:00,20.0,0.009491951566074387,59.25,92148.0,1425.0466307857912,1584.0,28.685163726596237,0.024438094728036215,88.50498086033082,1.4044372165751189,45.768609024458584,32.201566672914275,0.5828857421875,1.2728688122288998,38.914290954433376,4.388768767345605,35.79674037341532,42.843455155183904 
 07/25  12:00:00,21.975,0.008816082336353972,48.875,92148.0,1425.0466307857912,1504.8,29.11035454083857,0.025601593231015005,90.30302374711337,1.573643261825205,54.90871491227406,33.21738723226905,0.5615234375,1.443160500306617,47.835590045638845,3.6651144325842706,37.69947204031954,44.19240484918856 
 07/25  13:00:00,23.675,0.007921972858087874,39.625,92148.0,750.0245425188375,1267.2,29.326454381569032,0.026518042839596148,92.24936912465257,1.6926024466550933,61.34675880924978,34.01824279574091,0.5462646484375,1.5653369815768672,54.456887194757236,3.23150637603443,39.0358827844959,45.134971600706805 
 07/25  14:00:00,24.5125,0.0075170516460949036,35.75,92148.0,1425.0466307857912,1425.6000000000001,29.867082101181797,0.027451248798019492,92.43078866488388,1.8937140417435017,71.68073072177467,35.066876878665646,0.5279541015625,1.7654758573530898,65.18194483628162,2.607725982712905,41.10616293626759,46.414135802127326 
 07/25  15:00:00,25.2,0.007113370534451177,32.5,92148.0,1425.0466307857912,1584.0,30.392773626824194,0.028737523054173444,93.70355012585227,2.083334999198777,80.34621433141542,36.12717143749465,0.4913330078125,1.9597730987208308,74.88105469416845,2.121623684535667,43.626712890215245,47.95598753170826 
 07/25  16:00:00,25.625000000000004,0.006675515420003686,29.75,92148.0,1425.0466307857912,1584.0,30.597562619396268,0.03006702601485141,96.70485273711896,2.16660010165175,83.68212578497631,36.50672259858149,0.64697265625,1.9838032799731704,75.99784498658849,1.933666785426773,45.66489885546837,49.208786906444026 
 07/25  17:00:00,25.575,0.006627456762317613,29.625,92148.0,1425.0466307857912,1584.0,30.352461900110793,0.03067534332225096,99.95993831978863,2.0931221624158964,80.74570296687527,36.58554526830466,0.7049560546875,1.891404482867749,71.59744140765325,2.096885939595218,45.89654773924754,49.442486530590855 
 07/25  18:00:00,24.687500000000004,0.007028644181904919,33.125,92148.0,1050.0343595263726,1584.0,29.817064060321187,0.02971672103362158,100.0,1.9006507699063409,72.02896545022847,36.080397587245464,0.4669189453125,1.7912824809590076,66.53646399641484,2.5883639309298334,43.57873292224341,48.15240731060334 
 07/25  19:00:00,23.0125,0.007797103457735584,40.625,92148.0,600.01963401507,950.4,29.1547437656226,0.02855274185671901,100.0,1.682407146635629,60.79061149010639,35.06756777071948,0.48675537109375,1.576238674262492,55.04876041321283,3.275184452044658,40.82380062285066,46.57214196272392 
 07/25  20:00:00,20.7375,0.008401239547768311,50.25,92148.0,600.01963401507,316.8,28.62767224977197,0.0276560395688501,100.0,1.4947984824512717,50.62383805610267,33.98973620424605,0.506591796875,1.389220682135428,44.95387016479249,4.000908145310952,38.73793912055261,45.33670330845743 
 07/25  21:00:00,19.175,0.00868440636017919,57.125,92148.0,150.0049085037675,316.8,28.147260729236642,0.026861730298775727,100.0,1.3348477833759083,42.091429473316545,33.06821454842415,0.5279541015625,1.2302473851260756,36.76188652190846,4.744462381717215,36.92203849691729,44.227917296756075 
 07/25  22:00:00,18.2375,0.008819777018952726,61.5,92148.0,150.0049085037675,79.2,27.750863080901567,0.026222017535049685,100.0,1.1916871534570306,34.861248768260175,32.27188656356911,0.53863525390625,1.088744632661696,30.023045101492418,5.515130910665827,35.48334356376418,43.32485809308588 
 07/25  23:00:00,17.0875,0.008735141627542638,65.5,92148.0,75.00245425188375,79.2,27.38360356740954,0.02564202219619898,100.0,1.0603365252037664,28.752987289047404,31.547809396789752,0.54779052734375,0.959265969523634,24.4627691477447,6.326759103901098,34.199740179894995,42.49777480262793 
 07/25  24:00:00,15.475000000000001,0.008584268691206844,71.375,92148.0,75.00245425188375,79.2,27.009139259200197,0.025062792481384873,100.0,0.9236649721099979,23.049304570682548,30.804696914084403,0.555419921875,0.825603495289041,19.409204070131928,7.287454185101766,32.93913667189912,41.663668473096074 
 07/26  01:00:00,14.4875,0.008423511315916496,74.625,92148.0,0.0,79.2,26.617500201027795,0.024469761914111834,100.0,0.7854023460798234,18.029862506909776,30.058891080170977,0.56304931640625,0.6903652965234524,15.048656575100313,8.395275521289992,28.951847312641327,40.801003679284776 
 07/26  02:00:00,14.2375,0.008328692695587551,75.0,92148.0,0.0,79.2,26.275984578075626,0.023963029186954785,100.0,0.6650213166946921,14.312544438558369,29.414777679687848,0.56915283203125,0.5704674194808261,11.837928187923989,9.486311947403347,27.570249702549866,40.056664552029986 
 07/26  03:00:00,13.6375,0.008141468133807762,76.25,92148.0,0.0,79.2,25.946903776037455,0.0234840190311166,100.0,0.5462466876532013,11.272631039099611,28.787420351419712,0.5706787109375,0.4552840633188542,9.35117474873353,10.685653902673131,27.208260820307867,39.346503828404565 
